note_id,comment_id,user_id,nickname,content,time,like_count,gender,ip_location,level
68047ee8000000001c01d9f1,68199a3a000000000b02c7d8,63ac08c000000000270366d7,小红薯63AC255D,全国高考数学都OK,1970-01-01 08:00:00,0,男性,吉林,一级
68047ee8000000001c01d9f1,681967be0000000020016d82,64cf1503000000000b00ab92,blue,山西人[doge][doge],1970-01-01 08:00:00,0,未知,重庆,一级
68047ee8000000001c01d9f1,68049356000000001f01b917,5f5eddb10000000001006051,梦女又怎样,111,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,6815b2f7000000000400ee83,62c7ff30000000000303f116,。,dd,1970-01-01 08:00:00,0,男性,广东,二级
68047ee8000000001c01d9f1,68047f17000000001f001d77,5f5eddb10000000001006051,梦女又怎样,888,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,68047f120000000020017279,5f5eddb10000000001006051,梦女又怎样,777,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,68047f0e0000000020010316,5f5eddb10000000001006051,梦女又怎样,666,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,68047f09000000001f02891f,5f5eddb10000000001006051,梦女又怎样,555,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,681789b90000000007028910,63c49fd8000000002702b315,可爱的电车猛兽,dd，看看我,1970-01-01 08:00:00,0,未知,日本,一级
68047ee8000000001c01d9f1,6816db52000000002001518b,65f17720000000000500a3a2,good,可,1970-01-01 08:00:00,0,未知,山西,一级
68047ee8000000001c01d9f1,6816c7920000000003036f4c,5fbb292f00000000010083f2,咚东数学,"dd,我可以",1970-01-01 08:00:00,0,男性,江苏,一级
68047ee8000000001c01d9f1,68161828000000000b01c2b5,5f3600200000000001002beb,清一,数学竞赛一等奖 找我试试,1970-01-01 08:00:00,0,男性,湖北,一级
68047ee8000000001c01d9f1,681596eb000000000b02c709,6789f1e5000000000d0082c2,弯晚,100最后一个月学我给你的一定提上去，不行可以退钱（真的不是广告我是大学生）不要觉得贵，分数提上去你就觉得值了,1970-01-01 08:00:00,0,男性,广东,一级
68047ee8000000001c01d9f1,681513800000000003037781,67e3df7d000000000e011865,小红薯67E4BEDE,上海师范大学化学专业在读，所有理科都很好,1970-01-01 08:00:00,0,未知,上海,一级
68047ee8000000001c01d9f1,6810efa00000000012002b17,5c7b2ebd000000001802e863,烊烊烊烊烊烊,"高考数学135+可带新高考一卷，  新高考二卷   
小题：
平面向量，复数，集合，三角函数，初等函数，基本不等式，立体几何的剖析，圆锥曲线的基本，解三角形基础，数列初等方法
大题：
数列、解三角形、圆锥曲线、统计概率、立体几何、导数各个击破",1970-01-01 08:00:00,0,女性,湖南,一级
68047ee8000000001c01d9f1,6810e7e9000000001f019092,66a39465000000001d0209e8,小红薯681A4122,我我,1970-01-01 08:00:00,0,男性,广东,一级
68047ee8000000001c01d9f1,680f1849000000000400d9bb,5f35122e00000000010073cd,数学元素牛的,目前已经高三了吗，我对数学比较了解,1970-01-01 08:00:00,0,男性,河南,一级
68047ee8000000001c01d9f1,680cf898000000000401d387,67fd07a8000000000601db16,顺心,求大神不如求一个会讲课的老师，网课真的是很好的选择。信我！本人跟着王梦抒老师 提了很多分，网课是补好基础最有效的方式，选择合适的老师也很重要！换个思路或许豁然开朗[偷笑R],1970-01-01 08:00:00,0,男性,辽宁,一级
68047ee8000000001c01d9f1,680b8b89000000001f008c97,5f950ef900000000010027f7,ʚ🧸ྀིɞ,回我帮你提分同学[飞吻R],1970-01-01 08:00:00,0,女性,吉林,一级
68047ee8000000001c01d9f1,680b537e000000001f002312,63203cb70000000023026ee0,那菈,北航，可以问我,1970-01-01 08:00:00,0,男性,北京,一级
68047ee8000000001c01d9f1,680a425c0000000020012b11,665eaac100000000030323bb,无名氏,上交的，，有偿可以哦,1970-01-01 08:00:00,0,未知,浙江,一级
68047ee8000000001c01d9f1,680a1adc0000000012012b75,61a19ea40000000010006031,七天内可修改一次名字,感觉还是得看愿不愿意学，高中数学数学知识就那么点，很简单的。你愿意静下心来把基础知识补上，考个120轻轻松松吧[doge]不行就找老师带基础。我带的一个高三生，三个月从30提到了69，而且是因为卷子难时间不够才没写完，否则能上94。（本人上交在读 高考数学140+）,1970-01-01 08:00:00,0,女性,上海,一级
68047ee8000000001c01d9f1,6809dfb8000000000401bd0e,55fc190ba75c950c2caed160,高中数学庞老师,好说好说，一个题多少钱[doge],1970-01-01 08:00:00,0,男性,北京,一级
68047ee8000000001c01d9f1,680671cb00000000040099d0,5ea06dfa0000000001000584,forever 浅笑°,我可以,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,680591010000000013012d83,601968e3000000000101fe0a,小红薯66A5EA84,[斜眼R],1970-01-01 08:00:00,0,男性,山西,一级
68047ee8000000001c01d9f1,68050dbf000000001301009e,6747c15f000000001c01bcee,高中数学咨询 刘博士,成绩多少，运算基本功怎么样,1970-01-01 08:00:00,0,未知,陕西,一级
68047ee8000000001c01d9f1,680508090000000004015693,5f5a1bd9000000000100794b,小浩在成长,dd，现在高三吗,1970-01-01 08:00:00,0,男性,陕西,一级
68047ee8000000001c01d9f1,6804f825000000001f00a993,619610f3000000001000afcc,章鱼哥的摸鱼日记,大一男，高考数学130,1970-01-01 08:00:00,0,女性,上海,一级
68047ee8000000001c01d9f1,6804c2a8000000001f00e8cf,631182b7000000001200c14a,橙子草莓大西瓜,武大研究生100/h，高考数学144，总分658，主页高考成绩证明，中介勿扰,1970-01-01 08:00:00,0,男性,湖北,一级
68047ee8000000001c01d9f1,6804bf0e0000000004008a60,66c167c8000000001d03203e,124,有问题可以问,1970-01-01 08:00:00,0,未知,福建,一级
68047ee8000000001c01d9f1,6804b8b7000000000400842e,61f416a7000000001000fdb1,希望明天更好,那你现在数学能考多少分呢,1970-01-01 08:00:00,0,未知,云南,一级
68047ee8000000001c01d9f1,6804ab92000000001f028b1b,6118ae190000000001004857,Attention,上交大,1970-01-01 08:00:00,0,男性,辽宁,一级
68047ee8000000001c01d9f1,68049956000000000400ee03,6787121d000000000601c41e,古冰,几年级呀,1970-01-01 08:00:00,0,未知,河南,一级
68047ee8000000001c01d9f1,6804896a0000000012013e08,678c77ce0000000008016860,小李学长会数学,数学60,1970-01-01 08:00:00,0,未知,云南,一级
68047ee8000000001c01d9f1,6804891a000000001f029d86,6145b5840000000002026f8d,青岛数学物理,还需要吗,1970-01-01 08:00:00,0,男性,山东,一级
68047ee8000000001c01d9f1,6804863b0000000012022f8c,67d8ef21000000000e01dc5d,AAaa.高中数学张老师,专业带0基础，考前辅导，新高考起码80,1970-01-01 08:00:00,0,未知,吉林,一级
68047ee8000000001c01d9f1,680486290000000004017ca9,5c340462000000000502c5f9,鱼,可以找我答疑,1970-01-01 08:00:00,0,男性,辽宁,一级
68047ee8000000001c01d9f1,680482ef000000000401b0cb,591f958d5e87e735a372408b,水母也要学数学,[举手R]可以,1970-01-01 08:00:00,0,女性,重庆,一级
68047ee8000000001c01d9f1,6804826a000000001f02b911,5b5824e011be107f0fef0e93,花泽类,建议按照专题进行复习，专注于一个专题，彻底弄懂后再进入下一个。每次只需要进步一点点，专注于眼前的一个问题，慢慢来，不要急于求成。这样一步步提升，效果会更扎实。如果总是想着大的框架或整体成绩反而容易让自己感到焦虑。 我有整理好的专题分类总结，可以分享给你。,1970-01-01 08:00:00,0,女性,吉林,一级
68047ee8000000001c01d9f1,6804820d000000001e03c5c0,66deee15000000000d026e8a,小红薯6804896D,"建议按照专题进行复习，专注于一个专题，彻底弄懂后再进入下一个。每次只需要进步一点点，专注于眼前的一个问题，慢慢来，不要急于求成。这样一步步提升，效果会更扎实。如果总是想着大的框架或整体成绩，反而容易让自己感到焦虑。  
我有整理好的专题分类总结，可以分享给你，帮助你更有条理地复习。",1970-01-01 08:00:00,0,未知,吉林,一级
68047ee8000000001c01d9f1,6804818c0000000012008d9b,64d6f2560000000002011c00,飞鸿踏雪,北大,1970-01-01 08:00:00,0,未知,安徽,一级
68047ee8000000001c01d9f1,68048254000000001f003fa2,5f5eddb10000000001006051,梦女又怎样,学霸帮帮我[哭惹R],1970-01-01 08:00:00,2,女性,山西,二级
68047ee8000000001c01d9f1,68048367000000001202058f,64d6f2560000000002011c00,飞鸿踏雪,好呀好呀私聊我吧,1970-01-01 08:00:00,0,未知,安徽,二级
68047ee8000000001c01d9f1,68048181000000000400ee90,603e51bf0000000001002f6d,Yummy 老师教数学,精通高中数学 需要私,1970-01-01 08:00:00,0,女性,新疆,一级
68047ee8000000001c01d9f1,6804814a000000001f0194d7,67381d5f000000001c01977d,晨晨,"建议按照专题进行复习，专注于一个专题，彻底弄懂后再进入下一个。每次只需要进步一点点，专注于眼前的一个问题，慢慢来，不要急于求成。这样一步步提升，效果会更扎实。如果总是想着大的框架或整体成绩，反而容易让自己感到焦虑。  
我有整理好的专题分类总结，可以分享给你，帮助你更有条理地复习。",1970-01-01 08:00:00,0,未知,吉林,一级
68047ee8000000001c01d9f1,680480d4000000001f005804,6434e580000000002a00bd47,一起学数学,有偿的可以吗,1970-01-01 08:00:00,0,未知,湖南,一级
68047ee8000000001c01d9f1,6804812a000000001f018ca0,5f5eddb10000000001006051,梦女又怎样,多少钱,1970-01-01 08:00:00,0,女性,山西,二级
68047ee8000000001c01d9f1,680c69b000000000130129dc,5e7dbac100000000010074d3,。。。,我可以帮助你的嘻嘻,1970-01-01 08:00:00,0,女性,山东,二级
68047ee8000000001c01d9f1,68047f81000000001201132f,67dcfbb70000000008015184,玛卡巴卡呀,能感觉到你很急[微笑R]，感觉是那种努力提不上分找不到方法的感觉，因为我当时也差不多，我高中经常考497左右，感觉天都要塌了，考不上本科，一直到高三下学期开始总结，学会方法相当于走捷径，三大科各种总结性的笔记，三小科各种思维导图，笔记等等，一直在背和记，最重要的就是理解，简单来说就是统筹理解知识点，最后高考663，提了一百多，方法和笔记可以无偿分享给你，希望对你有所帮助[微笑R],1970-01-01 08:00:00,1,女性,四川,一级
68047ee8000000001c01d9f1,6804801b000000002001129f,5f5eddb10000000001006051,梦女又怎样,呜呜呜宝宝真的吗[哭惹R],1970-01-01 08:00:00,1,女性,山西,二级
68047ee8000000001c01d9f1,680480fd0000000012009f0e,67dcfbb70000000008015184,玛卡巴卡呀,真的 宝 相信自己 你可以的 加油加油,1970-01-01 08:00:00,0,女性,四川,二级
68047ee8000000001c01d9f1,68049829000000000400b523,60280af90000000001004fe9,皮卡丘斗恶龙,这是广告啊宝子[doge],1970-01-01 08:00:00,0,男性,新加坡,二级
68047ee8000000001c01d9f1,6804f3e9000000001f02ae6b,615c5012000000000201fa07,叽里咕噜,宝宝我可以！,1970-01-01 08:00:00,0,未知,四川,二级
68047ee8000000001c01d9f1,680b5017000000001f0048e1,64ba0a610000000014039df6,C₁₇H₁₉ClF₃NO,一眼广告，先让他发学信网高考成绩证明一下[微笑R],1970-01-01 08:00:00,1,未知,河北,二级
68047ee8000000001c01d9f1,68047f74000000001f00c741,62803bea00000000210239f0,张老师的树洞分享,可以看下我帖子视频，会长期更新,1970-01-01 08:00:00,0,未知,北京,一级
68047ee8000000001c01d9f1,68047f700000000020011fac,62186561000000001000eb67,小一(九九数学 九九归一 ),高三？等高考完了可以来找我[偷笑R],1970-01-01 08:00:00,0,男性,安徽,一级
68047ee8000000001c01d9f1,68047f68000000001e03e67e,64fe8bec000000000500067e,银尘,我可以，数学高考发挥失常考了136分[笑哭R]师范学校，上了大学也一直在带高中数学家教[偷笑R],1970-01-01 08:00:00,0,未知,四川,一级
68047ee8000000001c01d9f1,68047f6300000000120020fd,678b9c190000000006010e3c,锦鲤附体🐰,建议按专题进行复习，[飞吻R][飞吻R]一个专题完全弄懂了再进行下一个，每一次都进步一点点，就盯着眼前的一个问题，慢慢来，一点点提升。总想着大的框架很容易让自己焦虑。我有专题分类总结，可以分享给你[飞吻R][飞吻R][飞吻R],1970-01-01 08:00:00,0,未知,吉林,一级
68047ee8000000001c01d9f1,68047f35000000000400b581,5ec3f970000000000101ea22,abcdef,怎么重谢[笑哭R],1970-01-01 08:00:00,0,男性,山东,一级
68047ee8000000001c01d9f1,68047f4b000000001f029afb,5f5eddb10000000001006051,梦女又怎样,你来说[哭惹R],1970-01-01 08:00:00,0,女性,山西,二级
68047ee8000000001c01d9f1,68047f06000000001f0017b6,5f5eddb10000000001006051,梦女又怎样,444,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,68047f02000000001f028707,5f5eddb10000000001006051,梦女又怎样,333,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,68047efd0000000020016cd8,5f5eddb10000000001006051,梦女又怎样,222,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,68047efa000000001f00137f,5f5eddb10000000001006051,梦女又怎样,111,1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,68047ef5000000001f028336,5f5eddb10000000001006051,梦女又怎样,[哭惹R][哭惹R],1970-01-01 08:00:00,0,女性,山西,一级
68047ee8000000001c01d9f1,6806ef5a000000001f000597,615f8e0d0000000002020696,songxb,高考数学146 已有高中数学教资合格证明 可接线上答疑 按题收费,1970-01-01 08:00:00,0,男性,浙江,一级
